,id,sex,genotype,phenotype,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,Perimeter,Tribe,Genus,Species,sub-species,doresal/ventral,Anterior/Posterior,left/right,sub/Family,sex-phenotype
560,30,F,a-s,aurora,826139.0,1559.442,1626,97.1601,739679945186,847121670144418,1.03354281597603e+18,0.58194,0.62017,0.65043,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4523.2686,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
561,30,F,a-s,aurora,881427.0,1584.0256,1637,87.6109,865961193075,1024860099026090,1.28473643155159e+18,0.60549,0.64236,0.67121,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4293.6807,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
562,30,F,a-s,aurora,574809.0,1081.7584,1062,-16.9182,207699663675,156691943109265,1.26634309914914e+17,0.56602,0.61054,0.64511,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3185.8044,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
563,30,F,a-s,aurora,559274.0,1072.1985,1067,-9.5224,198729293790,148874642377140,1.19674795094697e+17,0.55867,0.60288,0.63743,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3157.4024,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
564,30,F,a-s,aurora,888790.0,1588.884,1642,86.3704,868059678372,1026365974448620,1.28602443159283e+18,0.60187,0.63894,0.66794,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4207.296,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
565,30,F,a-s,aurora,837620.0,1566.7512,1634,128.2804,752277824830,864004970791376,1.05762705478514e+18,0.57998,0.61835,0.64874,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4521.4208,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
566,30,F,a-s,aurora,563167.0,1074.3737,1068,-33.5466,200890312946,150806034510870,1.21483662533672e+17,0.55923,0.60352,0.63811,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3156.6988,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
567,30,F,a-s,aurora,576851.0,1082.0829,1062,-17.819,208424303805,157272406941045,1.27144576514299e+17,0.566,0.61057,0.64518,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3213.7039,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
568,34,M,a-s,aurora,998779.0,1649.2351,1697,51.1254,1006328203098,1218677060659500,1.56771280663919e+18,0.5915,0.62969,0.65958,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4438.9011,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
569,34,M,a-s,aurora,997084.0,1634.8317,1692,90.052,994543074973,1197881176537750,1.53320113966239e+18,0.59026,0.62829,0.65814,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4513.5285,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
570,34,M,a-s,aurora,673623.0,1107.857,1096,-16.4168,261711201845,203509167136187,1.69332063852921e+17,0.56871,0.61223,0.64606,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3361.9537,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
571,34,M,a-s,aurora,669758.0,1104.7468,1079,85.3511,249738913510,191632731665152,1.57426477920708e+17,0.56593,0.6107,0.64531,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3467.7527,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
572,34,M,a-s,aurora,988142.0,1637.0301,1687,92.951,986281864008,1188186947837370,1.52040466906234e+18,0.59221,0.63034,0.66019,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4386.5163,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
573,34,M,a-s,aurora,998827.0,1648.8023,1697,108.4268,1005777363219,1217733249258620,1.56626256208533e+18,0.59132,0.62951,0.65942,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4453.629,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
574,34,M,a-s,aurora,669526.0,1105.19,1081,82.4705,249625284066,191571729873080,1.57403917889779e+17,0.56485,0.60958,0.64415,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3441.8532,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
575,34,M,a-s,aurora,672341.0,1106.6507,1094,-15.6717,258992600327,200741622818695,1.66503107299268e+17,0.56732,0.61094,0.64482,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3366.2308,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
576,61,M,a-s,aurora,1113236.0,1718.3218,1781,123.4347,1254546823468,1599057269620780,2.16287187891509e+18,0.59605,0.63352,0.6629,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4595.6462,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
577,61,M,a-s,aurora,1106021.0,1708.8809,1772,67.4094,1237933382220,1571378897697430,2.11643038533367e+18,0.59704,0.63442,0.66374,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4671.3864,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
578,61,M,a-s,aurora,707570.0,1188.5876,1167,149.407,305910746235,251939660905927,2.21836010167389e+17,0.56343,0.60735,0.6412,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3659.5172,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
579,61,M,a-s,aurora,757996.0,1151.1778,1161,110.2082,305369024431,244517697156995,2.10188263720188e+17,0.5467,0.59072,0.62503,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3821.6004,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
580,61,M,a-s,aurora,1104761.0,1708.5402,1771,82.7925,1231527109136,1561163129608740,2.10028291389393e+18,0.59617,0.63364,0.66303,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4657.9133,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
581,61,M,a-s,aurora,1107660.0,1715.3239,1778,133.1834,1242026638061,1579561370588050,2.13190446791914e+18,0.59557,0.63306,0.66246,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4654.9255,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
582,61,M,a-s,aurora,761566.0,1153.0181,1161,102.3142,307821511496,246798995833062,2.12351419779273e+17,0.5476,0.59162,0.6259,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3782.9558,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
583,61,M,a-s,aurora,704022.0,1185.6148,1166,149.2636,304164299435,250259084020801,2.20157468695428e+17,0.56372,0.60753,0.64134,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3836.2035,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
584,62,M,a-s,aurora,1102652.0,1728.1495,1767,99.0296,1220257553571,1548875908738640,2.08817990940425e+18,0.59535,0.63381,0.66389,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4580.568,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
585,62,M,a-s,aurora,1096840.0,1724.5908,1760,103.6207,1213949239762,1540120349363160,2.07519008104699e+18,0.59775,0.63625,0.66637,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4638.8767,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
586,62,M,a-s,aurora,738222.0,1155.115,1143,33.459,301840626796,242194290679658,2.08096483253381e+17,0.55943,0.60341,0.63749,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3851.9019,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
587,62,M,a-s,aurora,717315.0,1165.0271,1142,-5.3056,297426531265,240258004018141,2.07660572820117e+17,0.56386,0.60812,0.64231,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4014.5781,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
588,62,M,a-s,aurora,1101207.0,1727.8583,1764,96.7942,1221289039871,1551899713972250,2.09503457037305e+18,0.597,0.63557,0.66578,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4627.0777,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
589,62,M,a-s,aurora,1103556.0,1729.1995,1766,101.2018,1219189070925,1547043455490350,2.08534434279446e+18,0.59518,0.63374,0.6639,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4595.7224,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
590,62,M,a-s,aurora,718371.0,1163.7161,1142,15.9887,297426903116,240085716498096,2.07390791071001e+17,0.56344,0.60768,0.64187,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4035.7913,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
591,62,M,a-s,aurora,739827.0,1153.6555,1142,27.0375,302665145830,242819780368562,2.08618903682574e+17,0.56008,0.60402,0.6381,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3856.6887,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
592,79,F,a-s,aurora,1164841.0,1745.3283,1812,90.5266,1348822296059,1743990297937230,2.39436566407099e+18,0.59386,0.63135,0.6608,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4825.0016,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
593,79,F,a-s,aurora,1165051.0,1747.729,1824,96.6066,1379634772330,1799385761456180,2.49054351262761e+18,0.5966,0.63373,0.66292,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4919.3691,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
594,79,F,a-s,aurora,677201.0,1212.9611,1188,-126.3689,271950149393,223923577783661,1.99372032989093e+17,0.53342,0.58207,0.62004,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3722.9903,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
595,79,F,a-s,aurora,694885.0,1207.0147,1192,-23.9187,287417183137,237661423856327,2.11993523623901e+17,0.53954,0.58669,0.62349,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3801.2918,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
596,79,F,a-s,aurora,1168116.0,1751.2809,1826,107.5476,1384344490457,1807299079043660,2.50433644195943e+18,0.59618,0.6334,0.66268,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4899.428,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
597,79,F,a-s,aurora,1159408.0,1739.8606,1805,100.7122,1331842746594,1715817569604280,2.3474401042262e+18,0.59379,0.63135,0.66086,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4814.6168,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
598,79,F,a-s,aurora,698169.0,1209.3957,1196,-24.0179,290628515460,240948127702968,2.15468013601811e+17,0.53946,0.58648,0.6232,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3795.3162,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
599,79,F,a-s,aurora,676694.0,1211.8295,1186,-127.1057,270580562075,222439958456711,1.97748887523444e+17,0.53317,0.58191,0.61993,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3717.5588,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
600,120,F,a-s,aurora,1147370.0,1766.7065,1819,72.792,1365575368079,1784818180233270,2.47193047044362e+18,0.59975,0.63699,0.66604,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4937.9204,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
601,120,F,a-s,aurora,1134116.0,1774.9692,1856,104.3358,1435990292804,1921235215482650,2.72040306339614e+18,0.60627,0.64229,0.67053,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4833.5356,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
602,120,F,a-s,aurora,784120.0,1241.6413,1233,-3.3119,362809798941,311395990918123,2.86715736676302e+17,0.55168,0.59614,0.63067,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3713.8115,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
603,120,F,a-s,aurora,777131.0,1234.0375,1221,9.561,366370278124,315920519337030,2.92297906458132e+17,0.56234,0.60671,0.64138,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3876.4045,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
604,120,F,a-s,aurora,1134303.0,1777.3445,1858,137.8347,1435621930234,1921279256680850,2.7215015562018e+18,0.60549,0.64157,0.66984,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4827.4351,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
605,120,F,a-s,aurora,1147010.0,1767.6903,1820,70.8141,1365423111127,1785066260445300,2.47303048369645e+18,0.59949,0.63673,0.6658,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4907.761,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
606,120,F,a-s,aurora,777801.0,1234.2151,1225,-20.8185,367041810408,316647554177888,2.93126457199667e+17,0.56077,0.60502,0.6396,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3892.0441,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
607,120,F,a-s,aurora,783162.0,1241.6336,1236,-4.3128,360485824521,308870013597291,2.8392126791904e+17,0.54891,0.59332,0.6278,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3712.64,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
608,124,M,a-s,aurora,956734.0,1650.5831,1689,87.7663,954285862076,1152050795194840,1.47804789801522e+18,0.59131,0.62989,0.66008,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4364.0655,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
609,124,M,a-s,aurora,946526.0,1648.4722,1703,99.8214,962741171619,1169653315828020,1.50928740526011e+18,0.59221,0.63013,0.65985,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4355.563,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
610,124,M,a-s,aurora,618976.0,1115.5633,1081,49.1786,225221298431,171853711588789,1.40355245555477e+17,0.55801,0.60349,0.63836,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3301.9049,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
611,124,M,a-s,aurora,633783.0,1104.4795,1075,-12.7678,239190142785,184653300278935,1.52856856326644e+17,0.57147,0.61669,0.65189,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3299.4856,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
612,124,M,a-s,aurora,953747.0,1655.3839,1709,87.8635,976754954639,1191133035947710,1.54293905829699e+18,0.59215,0.63014,0.65991,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4352.031,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
613,124,M,a-s,aurora,952992.0,1647.5133,1685,75.8491,944683487508,1137352962134010,1.4552968593752e+18,0.59088,0.62951,0.65973,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4345.965,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
614,124,M,a-s,aurora,636661.0,1108.3676,1079,-9.4921,238982209051,184340930093603,1.5247294046977e+17,0.56782,0.61313,0.64834,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3313.0004,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
615,124,M,a-s,aurora,616493.0,1112.1351,1080,49.024,223447489476,170132506043436,1.38658637056901e+17,0.55744,0.60283,0.63765,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3285.8044,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
616,128,M,a-s,aurora,974364.0,1614.2742,1641,61.5272,909437639106,1066774541997770,1.33064391561927e+18,0.58873,0.62807,0.65876,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4368.4087,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
617,128,M,a-s,aurora,967863.0,1615.3253,1644,85.134,916169469257,1079915260426910,1.35282149768256e+18,0.59181,0.63089,0.66139,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4458.8939,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
618,128,M,a-s,aurora,664197.0,1103.5319,1081,-16.8271,244074574523,186260480012595,1.52268403767399e+17,0.56077,0.6055,0.64011,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3514.7821,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
619,128,M,a-s,aurora,640201.0,1111.3665,1088,18.995,241001069158,185471228357202,1.52644642516211e+17,0.56393,0.60817,0.64226,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3581.51,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
620,128,M,a-s,aurora,970192.0,1618.4699,1647,85.0655,917543165127,1081953212817800,1.35614559417561e+18,0.59046,0.62964,0.66019,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4449.2026,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
621,128,M,a-s,aurora,975808.0,1617.9313,1643,57.4753,911632226771,1070546206457130,1.33704061191781e+18,0.58829,0.62773,0.6585,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4369.8229,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
622,128,M,a-s,aurora,640234.0,1111.4332,1090,21.2902,241477625254,185980083941698,1.53187390642605e+17,0.56343,0.6076,0.64164,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3613.3263,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
623,128,M,a-s,aurora,663610.0,1101.5313,1081,22.5037,243443521880,185593536355018,1.51590233363264e+17,0.5603,0.60496,0.63953,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3566.1791,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
624,129,M,a-s,aurora,1149142.0,1800.057,1824,126.7903,1312859745944,1707356782596420,2.36199757532812e+18,0.586,0.62559,0.65645,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4734.5823,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
625,129,M,a-s,aurora,1171794.0,1833.3413,1865,103.9457,1418848589678,1892925048901150,2.68469868423482e+18,0.59002,0.62914,0.65968,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4832.1631,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
626,129,M,a-s,aurora,744853.0,1171.577,1142,-24.504,323613437726,267017616613264,2.36281649359138e+17,0.57718,0.62205,0.65716,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3582.0197,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
627,129,M,a-s,aurora,753203.0,1184.9394,1169,3.3231,333378587290,277298144991022,2.47064183993883e+17,0.56911,0.6131,0.64738,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3596.0613,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
628,129,M,a-s,aurora,1178686.0,1837.5017,1869,115.7013,1431191163119,1912586922253950,2.71726892154174e+18,0.58958,0.62873,0.65929,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4838.1803,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
629,129,M,a-s,aurora,1149524.0,1801.1439,1823,126.0878,1312967743034,1707845957255570,2.36335273994548e+18,0.58625,0.62593,0.65685,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4825.9204,Heliconiinae,Heliconius,numata,silvana,v,Ant,g,Ithomiinae,m-aurora
